창고별 시즌재고조회_ajl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브랜드,품목소분류,품명,품번,카테고리2,규격,품번(규격),상품번호(샵바이),성별,시즌,최초입고일,입고일,소비자가,품목내부코드,WMS 현재고,소진율,가용재고,POS연동바코드,대기,대기(부산),대기(신사),매장 (부산),매장 (신사동),물류센터,반품,불량창고(물류센터),오픈임시분류,포이즌,B2B 창고
나이키,신발(나이키),줌 플라이 6,FN8455-107,신발,245,FN8455-107(245),135510673,여성,FA26,2026-07-07,2026-07-07,"209,000.00",37940,2,0.0,2,198959746640,2,0,0,0,0,0,0,0,0,0,0
나이키,신발(나이키),줌 플라이 6,FN8455-107,신발,250,FN8455-107(250),135510673,여성,FA26,2026-07-07,2026-07-07,"209,000.00",37941,2,0.0,2,198959734760,2,0,0,0,0,0,0,0,0,0,0
나이키,신발(나이키),줌 플라이 6,FN8455-601,신발,230,FN8455-601(230),127482509,여성,SP25,2025-02-11,2025-02-11,"209,000.00",14384,1,0.0,1,197859120987,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),줌 플라이 6,FN8455-601,신발,235,FN8455-601(235),127482509,여성,SP25,2025-02-11,2025-02-11,"209,000.00",14385,2,0.0,2,197859129232,0,0,0,0,0,2,0,0,0,0,0
나이키,신발(나이키),줌 플라이 6,FN8455-601,신발,240,FN8455-601(240),127482509,여성,SP25,2025-02-11,2025-02-11,"209,000.00",14386,1,0.0,1,197859132874,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,250,FQ0908-002(250),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2990,2,0.0,2,197597071077,0,0,0,0,0,2,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,255,FQ0908-002(255),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2991,3,0.0,3,197597081694,0,0,0,0,0,3,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,260,FQ0908-002(260),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2992,7,0.0,8,197597095325,0,0,0,1,0,7,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,265,FQ0908-002(265),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2993,4,0.0,5,197597073835,0,0,0,1,0,4,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,270,FQ0908-002(270),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2994,10,0.0,11,197597079325,0,0,0,1,0,10,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,275,FQ0908-002(275),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2995,6,0.0,7,197597068183,0,0,0,1,0,6,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,280,FQ0908-002(280),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2996,1,0.0,2,197597074498,0,0,0,1,0,1,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-002,신발,285,FQ0908-002(285),123231296,남성,SP26,2026-01-12,2026-01-12,"219,000.00",2997,2,0.0,2,197597094199,0,0,0,0,0,2,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-006,신발,250,FQ0908-006(250),123970608,남성,HO24,2024-10-10,2024-10-10,"209,000.00",10966,0,0.0,1,197600681194,0,0,0,0,1,0,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-006,신발,255,FQ0908-006(255),123970608,남성,HO24,2024-10-10,2024-10-10,"209,000.00",10967,1,0.0,2,197600716247,0,0,0,0,1,1,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-006,신발,265,FQ0908-006(265),123970608,남성,HO24,2024-10-10,2024-10-10,"209,000.00",10969,1,0.0,1,197600686366,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-006,신발,275,FQ0908-006(275),123970608,남성,HO24,2024-10-10,2024-10-10,"209,000.00",10971,0,0.0,1,197600687615,0,0,0,0,1,0,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-006,신발,280,FQ0908-006(280),123970608,남성,HO24,2024-10-10,2024-10-10,"209,000.00",10972,0,0.0,1,197600705203,0,0,0,0,1,0,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-006,신발,285,FQ0908-006(285),123970608,남성,HO24,2024-10-10,2024-10-10,"209,000.00",10973,0,0.0,1,197600701823,0,0,0,0,1,0,0,0,0,0,0
나이키,신발(나이키),리엑트 X 페가수스 트레일 5 GTX,FQ0908-014,신발,255,FQ0908-014(255),132551814,남성,SP26,2026-01-12,2026-01-12,"219,000.00",28723,1,0.0,1,198487736588,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),리엑트 X 페가수스 트레일 5 GTX,FQ0908-014,신발,260,FQ0908-014(260),132551814,남성,SP26,2026-01-12,2026-01-12,"219,000.00",28724,2,0.0,2,198487736229,0,0,0,0,0,2,0,0,0,0,0
나이키,신발(나이키),리엑트 X 페가수스 트레일 5 GTX,FQ0908-014,신발,265,FQ0908-014(265),132551814,남성,SP26,2026-01-12,2026-01-12,"219,000.00",28725,2,0.0,2,198487735956,0,0,0,0,0,2,0,0,0,0,0
나이키,신발(나이키),리엑트 X 페가수스 트레일 5 GTX,FQ0908-014,신발,270,FQ0908-014(270),132551814,남성,SP26,2026-01-12,2026-01-12,"219,000.00",28726,2,0.0,2,198487735697,0,0,0,0,0,2,0,0,0,0,0
나이키,신발(나이키),리엑트 X 페가수스 트레일 5 GTX,FQ0908-014,신발,280,FQ0908-014(280),132551814,남성,SP26,2026-01-12,2026-01-12,"219,000.00",28728,1,0.0,1,198487735567,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0908-300,신발,275,FQ0908-300(275),123229753,남성,FA24,2024-08-18,2024-08-18,"209,000.00",2974,0,0.0,1,197597094342,0,0,0,0,1,0,0,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0912-400,신발,230,FQ0912-400(230),123946293,여성,HO24,2024-10-15,2024-10-15,"209,000.00",11340,1,0.0,1,197600689329,0,0,0,0,0,0,1,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0912-400,신발,235,FQ0912-400(235),123946293,여성,HO24,2024-10-15,2024-10-15,"209,000.00",11341,1,0.0,1,197600659414,0,0,0,0,0,0,1,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0912-400,신발,240,FQ0912-400(240),123946293,여성,HO24,2024-10-15,2024-10-15,"209,000.00",11342,1,0.0,1,197600696396,0,0,0,0,0,0,1,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0912-400,신발,250,FQ0912-400(250),123946293,여성,HO24,2024-10-15,2024-10-15,"209,000.00",11344,1,0.0,1,197600703681,0,0,0,0,0,0,1,0,0,0,0
나이키,신발(나이키),리액트X 페가수스 트레일 5 GTX,FQ0912-400,신발,255,FQ0912-400(255),123946293,여성,HO24,2024-10-15,2024-10-15,"209,000.00",11345,1,0.0,1,197600707085,0,0,0,0,0,0,1,0,0,0,0
나이키ACC,용품(나이키ACC),스테인리스 스틸 리차지 척 보틀 24oz 그래픽 ACG,FQ1552-093,용품,1SIZE,FQ1552-093(1SIZE),,공용,SU25,,,"65,000.00",18083,4,0.0,5,197862213584,0,0,0,1,0,4,0,0,0,0,0
나이키,신발(나이키),인빈서블 3 프리미엄,FQ5027-100,신발,230,FQ5027-100(230),129343254,여성,SP25,2025-02-13,2025-02-13,"229,000.00",15469,3,0.0,3,197860582996,0,0,0,0,0,3,0,0,0,0,0
나이키,신발(나이키),인빈서블 3 프리미엄,FQ5027-100,신발,235,FQ5027-100(235),129343254,여성,SP25,2025-02-13,2025-02-13,"229,000.00",15470,1,0.0,1,197860590816,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),인빈서블 3 프리미엄,FQ5027-100,신발,245,FQ5027-100(245),129343254,여성,SP25,2025-02-13,2025-02-13,"229,000.00",15472,3,0.0,3,197860573383,0,0,0,0,0,3,0,0,0,0,0
나이키,신발(나이키),인빈서블 3 프리미엄,FQ5027-100,신발,250,FQ5027-100(250),129343254,여성,SP25,2025-02-13,2025-02-13,"229,000.00",15473,1,0.0,1,197860568006,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),인빈서블 3 프리미엄,FQ5027-100,신발,255,FQ5027-100(255),129343254,여성,SP25,2025-02-13,2025-02-13,"229,000.00",15474,1,0.0,1,197860587915,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),페가수스 플러스,FQ7261-003,신발,235,FQ7261-003(235),123946286,여성,HO24,2024-11-08,2024-11-08,"219,000.00",11173,1,0.0,1,197600711105,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),페가수스 플러스,FQ7262-001,신발,265,FQ7262-001(265),123229749,남성,FA24,2024-08-08,2024-08-08,"219,000.00",2867,0,0.0,1,197597079295,0,0,0,0,1,0,0,0,0,0,0
나이키,신발(나이키),페가수스 플러스,FQ7262-002,신발,265,FQ7262-002(265),123231289,남성,FA24,2024-08-12,2024-08-12,"219,000.00",2846,1,0.0,1,197597076331,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),페가수스 플러스,FQ7262-004,신발,280,FQ7262-004(280),123856166,남성,HO24,2024-10-10,2024-10-10,"219,000.00",10741,0,0.0,1,197600710337,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),페가수스 플러스,FQ7262-100,신발,260,FQ7262-100(260),123946277,남성,HO24,2024-11-08,2024-11-08,"219,000.00",10674,0,0.0,0,197597079776,0,0,0,0,0,0,0,1,0,0,0
나이키,신발(나이키),페가수스 플러스,FQ7262-103,신발,265,FQ7262-103(265),133315641,남성,SP26,2026-03-18,2026-03-18,"219,000.00",32433,0,0.0,1,198488000022,0,0,0,0,1,0,0,0,0,0,0
나이키,신발(나이키),페가수스 플러스,FQ7262-103,신발,280,FQ7262-103(280),133315641,남성,SP26,2026-03-18,2026-03-18,"219,000.00",32436,0,0.0,1,198488000329,0,0,0,0,1,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),드리프트 UV 심리스 랩,FV0356-045,용품,1SIZE,FV0356-045(1SIZE),124219856,공용,HO24,2024-11-29,2024-11-29,"35,000.00",12624,0,0.0,5,196968941933,0,0,0,0,5,0,0,0,0,0,0
나이키,신발(나이키),줌 X 드레곤플라이 2,FV2326-900,신발,240,FV2326-900(240),123231247,남성,FA24,2024-07-30,2024-07-30,"199,000.00",186,1,0.0,1,197594659476,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),줌 X 드레곤플라이 2,FV2326-900,신발,245,FV2326-900(245),123231247,남성,FA24,2024-07-30,2024-07-30,"199,000.00",187,1,0.0,1,197594658059,0,0,0,0,0,1,0,0,0,0,0
나이키,신발(나이키),라이벌 플라이 4,FV6040-100,신발,260,FV6040-100(260),126731919,남성,HO24,2024-10-10,2024-12-04,"119,000.00",10926,0,0.0,1,197601149525,0,0,0,0,0,0,1,0,0,0,0
나이키,신발(나이키),라이벌 플라이 4,FV6040-100,신발,265,FV6040-100(265),126731919,남성,HO24,2024-10-10,2024-12-04,"119,000.00",10927,0,0.0,1,197601141185,0,0,0,0,0,0,1,0,0,0,0
나이키,신발(나이키),라이벌 플라이 4,FV6040-100,신발,270,FV6040-100(270),126731919,남성,HO24,2024-10-10,2024-12-04,"119,000.00",10928,0,0.0,1,197601140843,0,0,0,0,0,0,1,0,0,0,0
나이키,신발(나이키),라이벌 플라이 4,FV6040-100,신발,275,FV6040-100(275),126731919,남성,HO24,2024-10-10,2024-12-04,"119,000.00",10929,2,0.0,2,197601152006,0,0,0,0,0,0,2,0,0,0,0
나이키,신발(나이키),라이벌 플라이 4,FV6040-100,신발,280,FV6040-100(280),126731919,남성,HO24,2024-10-10,2024-12-04,"119,000.00",10930,4,0.0,4,197601150644,0,0,0,0,0,0,4,0,0,0,0
나이키,신발(나이키),라이벌 플라이 4,FV6040-100,신발,285,FV6040-100(285),126731919,남성,HO24,2024-10-10,2024-12-04,"119,000.00",10931,3,0.0,3,197601144360,0,0,0,0,0,0,3,0,0,0,0
나이키,의류(나이키),러닝 디비전 드라이핏 PKT 탱크탑,FV6382-478,의류,XL,FV6382-478(XL),123231311,여성,FA24,2024-08-29,2024-08-29,"85,000.00",4190,0,0.0,1,197596806502,0,0,0,0,0,0,1,0,0,0,0
나이키,의류(나이키),러닝 디비젼 리플렉티브 롱슬리브,FV6419-010,의류,L,FV6419-010(L),123766297,여성,HO24,2024-11-08,2024-11-08,"109,000.00",11636,0,0.0,1,197600332751,0,0,0,0,0,0,1,0,0,0,0
나이키,의류(나이키),드라이핏 IMP 라이트 윈드러너 킵초게,FV9607-121,의류,L,FV9607-121(L),123811803,남성,HO24,2024-10-25,2024-10-25,"159,000.00",11460,1,0.0,1,197601130110,0,0,0,0,0,0,1,0,0,0,0
나이키,의류(나이키),드라이핏 원 하이라이즈 7/8 타이즈,FV9621-010,의류,L,FV9621-010(L),123997174,여성,HO24,2024-10-18,2024-10-18,"65,000.00",11668,2,0.0,2,197600296138,0,0,0,0,0,0,2,0,0,0,0
나이키,의류(나이키),드라이핏 원 하이라이즈 7/8 타이즈,FV9621-010,의류,M,FV9621-010(M),123997174,여성,HO24,2024-10-18,2024-10-18,"65,000.00",11667,1,0.0,2,197600229990,0,0,0,0,0,0,2,0,0,0,0
나이키,의류(나이키),드라이핏 원 하이라이즈 7/8 타이즈,FV9621-010,의류,S,FV9621-010(S),123997174,여성,HO24,2024-10-18,2024-10-18,"65,000.00",11666,2,0.0,2,197600352230,0,0,0,0,0,0,2,0,0,0,0
나이키,의류(나이키),드라이핏 트레일 스트라이드 MB 쇼츠 7인치 브리프라인드 쇼츠,FV9950-247,의류,S,FV9950-247(S),123229788,남성,FA24,2024-08-05,2024-08-05,"79,000.00",4059,10,0.0,11,197596335668,0,0,0,0,1,10,0,0,0,0,0
나이키,의류(나이키),드라이핏 트레일 미드레이어 하프집업,FV9995-247,의류,L,FV9995-247(L),123229774,남성,FA24,2024-08-12,2024-08-12,"99,000.00",3853,0,0.0,4,197599054412,0,0,0,0,4,0,0,0,0,0,0
나이키,의류(나이키),드라이핏 트레일 미드레이어 하프집업,FV9995-247,의류,M,FV9995-247(M),123229774,남성,FA24,2024-08-12,2024-08-12,"99,000.00",3852,0,0.0,3,197599049708,0,0,0,0,3,0,0,0,0,0,0
나이키,의류(나이키),드라이핏 트레일 미드레이어 하프집업,FV9995-247,의류,XL,FV9995-247(XL),123229774,남성,FA24,2024-08-12,2024-08-12,"99,000.00",3854,0,0.0,7,197599053750,0,0,0,0,7,0,0,0,0,0,0
나이키,의류(나이키),드라이핏 트레일 미드레이어 하프집업,FV9995-247,의류,XXL,FV9995-247(XXL),123229774,남성,FA24,2024-08-12,2024-08-12,"99,000.00",3855,2,0.0,2,197599052333,0,0,0,0,0,2,0,0,0,0,0
나이키,의류(나이키),써마핏 프리마로프트 트레일 베스트,FZ0002-716,의류,XXL,FZ0002-716(XXL),123766267,남성,HO24,2024-11-08,2024-11-08,"189,000.00",11430,0,0.0,1,197601089234,0,0,0,0,0,0,1,0,0,0,0
나이키,의류(나이키),써마핏 프리마로프트 트레일 자켓,FZ0004-716,의류,XXL,FZ0004-716(XXL),123766252,남성,HO24,2024-12-18,2024-12-18,"259,000.00",11398,1,0.0,1,197598912089,0,0,0,0,0,0,1,0,0,0,0
나이키,의류(나이키),고 하이라이즈 7/8 타이즈,FZ0006-010,의류,L,FZ0006-010(L),123997175,여성,HO24,2024-11-08,2024-11-08,"139,000.00",11660,1,0.0,4,197600273856,0,0,0,1,2,1,0,0,0,0,0
나이키,의류(나이키),고 하이라이즈 7/8 타이즈,FZ0006-010,의류,M,FZ0006-010(M),123997175,여성,HO24,2024-11-08,2024-11-08,"139,000.00",11659,1,0.0,3,197600395763,0,0,0,1,1,1,0,0,0,0,0
나이키,의류(나이키),고 하이라이즈 7/8 타이즈,FZ0006-010,의류,S,FZ0006-010(S),123997175,여성,HO24,2024-11-08,2024-11-08,"139,000.00",11658,6,0.0,9,197600369443,0,0,0,1,2,6,0,0,0,0,0
나이키,의류(나이키),드라이핏 러닝 디비전 스트라이드 5인치 브리프라인드 쇼츠,FZ0612-010,의류,L,FZ0612-010(L),123229787,남성,FA24,2024-07-04,2024-07-04,"89,000.00",4045,0,0.0,0,197596226744,0,0,0,0,0,0,0,1,0,0,0
나이키,의류(나이키),드라이핏 라이즈 365 런 에너지 숏슬리브탑,FZ1081-809,의류,XL,FZ1081-809(XL),123231307,남성,FA24,2024-08-05,2024-08-05,"69,000.00",3934,2,0.0,2,197599610601,0,0,0,0,0,2,0,0,0,0,0
나이키,의류(나이키),드라이핏 라이즈 365 런 에너지 숏슬리브탑,FZ1081-809,의류,XXL,FZ1081-809(XXL),123231307,남성,FA24,2024-08-05,2024-08-05,"69,000.00",3935,1,0.0,1,197596345551,0,0,0,0,0,1,0,0,0,0,0
나이키,의류(나이키),써마핏 리펠 엘리멘트 집업,FZ1116-370,의류,L,FZ1116-370(L),123766116,남성,HO24,2024-11-08,2024-11-08,"129,000.00",11476,1,0.0,1,197601056854,0,0,0,0,0,1,0,0,0,0,0
나이키,의류(나이키),써마핏 리펠 엘리멘트 집업,FZ1116-370,의류,M,FZ1116-370(M),123766116,남성,HO24,2024-11-08,2024-11-08,"129,000.00",11475,0,0.0,0,197601082013,0,0,0,0,0,0,0,1,0,0,0
나이키,의류(나이키),써마핏 리펠 엘리멘트 집업,FZ1116-370,의류,XL,FZ1116-370(XL),123766116,남성,HO24,2024-11-08,2024-11-08,"129,000.00",11477,1,0.0,1,197601074919,0,0,0,0,0,1,0,0,0,0,0
나이키,의류(나이키),드라이핏 러닝 디비젼 4인치 2in1 쇼츠,FZ1124-035,의류,L,FZ1124-035(L),123766134,남성,HO24,2024-11-08,2024-11-08,"119,000.00",11548,0,0.0,1,197601026529,0,0,0,0,1,0,0,0,0,0,0
나이키,의류(나이키),드라이핏 러닝 디비젼 4인치 2in1 쇼츠,FZ1124-035,의류,XXL,FZ1124-035(XXL),123766134,남성,HO24,2024-11-08,2024-11-08,"119,000.00",11550,1,0.0,1,197601052726,0,0,0,0,0,1,0,0,0,0,0
나이키,의류(나이키),써마핏 러닝디비젼 베스트,FZ1132-035,의류,M,FZ1132-035(M),123766113,남성,HO24,2024-12-04,2024-12-04,"179,000.00",11435,0,0.0,0,197601592031,0,0,0,0,0,0,0,1,0,0,0
나이키,신발(나이키),페가수스 41 PRM,FZ1626-500,신발,230,FZ1626-500(230),123946292,여성,HO24,2024-11-08,2024-11-08,"169,000.00",11298,4,0.0,4,197601528160,0,0,0,0,0,4,0,0,0,0,0
나이키,신발(나이키),페가수스 41 PRM,FZ1626-500,신발,235,FZ1626-500(235),123946292,여성,HO24,2024-11-08,2024-11-08,"169,000.00",11299,3,0.0,3,197601527897,0,0,0,0,0,3,0,0,0,0,0
나이키,신발(나이키),페가수스 41 PRM,FZ1626-500,신발,240,FZ1626-500(240),123946292,여성,HO24,2024-11-08,2024-11-08,"169,000.00",11300,6,0.0,6,197601527590,0,0,0,0,0,6,0,0,0,0,0
나이키,신발(나이키),페가수스 41 PRM,FZ1626-500,신발,245,FZ1626-500(245),123946292,여성,HO24,2024-11-08,2024-11-08,"169,000.00",11301,3,0.0,3,197601527811,0,0,0,0,0,3,0,0,0,0,0
나이키,신발(나이키),페가수스 41 PRM,FZ1626-500,신발,250,FZ1626-500(250),123946292,여성,HO24,2024-11-08,2024-11-08,"169,000.00",11302,4,0.0,4,197601528023,0,0,0,0,0,4,0,0,0,0,0
나이키ACC,용품(나이키ACC),드라이 핏 경량 글로브,FZ5763-157,용품,M,FZ5763-157(M),127483131,공용,HO24,2024-11-29,2024-12-12,"59,000.00",12648,0,0.0,2,197601541510,0,0,0,0,1,1,0,0,0,0,0
나이키ACC,용품(나이키ACC),드라이 핏 경량 글로브,FZ5763-157,용품,S,FZ5763-157(S),127483131,공용,HO24,2024-11-29,2024-12-12,"59,000.00",12647,40,0.0,40,197601541343,0,0,0,0,0,40,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG DF LW GLOVE SAFETY,FZ5763-871,용품,L,FZ5763-871(L),,공용,HO25,2025-12-10,2025-12-10,"59,000.00",27657,0,0.0,21,198485518223,0,0,0,0,21,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG DF LW GLOVE SAFETY,FZ5763-871,용품,M,FZ5763-871(M),,공용,HO25,2025-12-10,2025-12-10,"59,000.00",27656,0,0.0,26,198485539846,0,0,0,0,26,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG DF LW GLOVE SAFETY,FZ5763-871,용품,S,FZ5763-871(S),,공용,HO25,2025-12-10,2025-12-10,"59,000.00",27655,0,0.0,19,198485521964,0,0,0,0,19,0,0,0,0,0,0
나이키,신발(나이키),드래곤플라이 2 엘리트,FZ9315-100,신발,240,FZ9315-100(240),,남성,HO25,2025-11-27,2025-11-27,"219,000.00",25634,1,0.0,1,198483680687 ,0,0,0,0,0,1,0,0,0,0,0
골드윈,의류(골드윈),임팩트 에어 카고 하프 타이츠,GC15152-BLACK,의류,S,GC15152-BLACK(S),133427044,남성,26SS,2026-04-21,2026-04-21,"160,000.00",34390,0,0.0,1,4571657118715,0,0,0,1,0,0,0,0,0,0,0
골드윈,의류(골드윈),임팩트 에어 카고 하프 타이츠,GC15152-BLACK,의류,XL,GC15152-BLACK(XL),133427044,남성,26SS,2026-04-21,2026-04-21,"160,000.00",34393,0,0.0,1,4571657118746,0,0,0,1,0,0,0,0,0,0,0
골드윈,용품(골드윈),C3fit 아치 서포트 쿼터 삭스,GC23301-BLACK,용품,2,GC23301-BLACK(2),133513152,공용,26SS,2026-03-17,2026-04-21,"24,000.00",32132,0,0.0,2,4580777871172,0,0,0,2,0,0,0,0,0,0,0
골드윈,용품(골드윈),C3fit 아치 서포트 쿼터 삭스,GC23301-BLACK,용품,3,GC23301-BLACK(3),133513152,공용,26SS,2026-03-17,2026-04-21,"24,000.00",32133,0,0.0,2,4580777871189,0,0,0,2,0,0,0,0,0,0,0
골드윈,용품(골드윈),C3fit 아치 서포트 쿼터 삭스,GC23301-WHITE,용품,2,GC23301-WHITE(2),133513154,공용,26SS,2026-03-17,2026-04-21,"24,000.00",32149,0,0.0,2,4580777871233,0,0,0,2,0,0,0,0,0,0,0
골드윈,용품(골드윈),C3fit 아치 서포트 쿼터 삭스,GC23301-WHITE,용품,3,GC23301-WHITE(3),133513154,공용,26SS,2026-03-17,2026-04-21,"24,000.00",32150,0,0.0,2,4580777871240,0,0,0,2,0,0,0,0,0,0,0
골드윈,용품(골드윈),페이퍼 파이버 타비 쿼터 삭스,GC25105-BLACK,용품,3,GC25105-BLACK(3),133513149,공용,26SS,2026-03-17,2026-04-21,"38,000.00",32184,0,0.0,2,4571657120138,0,0,0,2,0,0,0,0,0,0,0
골드윈,용품(골드윈),페이퍼 파이버 타비 쿼터 삭스,GC25105-OFF WHITE,용품,2,GC25105-OFF WHITE(2),133513150,공용,26SS,2026-03-17,2026-04-21,"38,000.00",32166,0,0.0,2,4571657120169,0,0,0,2,0,0,0,0,0,0,0
골드윈,의류(골드윈),에어리 셸 패커블 윈드 자켓,GM16124,의류,3,GM16124(3),133092102,남성,26SS,2026-03-09,2026-03-09,"390,000.00",31949,0,0.0,2,4571657942020,0,0,0,1,1,0,0,0,0,0,0
골드윈,의류(골드윈),에어리 셸 패커블 윈드 자켓,GM16124,의류,4,GM16124(4),133092102,남성,26SS,2026-03-09,2026-03-09,"390,000.00",31950,0,0.0,1,4571657942037,0,0,0,0,1,0,0,0,0,0,0
골드윈,의류(골드윈),에어리 셸 패커블 윈드 자켓,GM16124,의류,5,GM16124(5),133092102,남성,26SS,2026-03-09,2026-03-09,"390,000.00",31951,1,0.0,1,,0,0,0,0,0,1,0,0,0,0,0
골드윈,의류(골드윈),듀얼 레이어드 롱슬리브 후디,GM35323,의류,3,GM35323(3),133092100,남성,26SS,2026-03-09,2026-03-09,"264,000.00",31962,0,0.0,1,4571657465352,0,0,0,0,1,0,0,0,0,0,0
골드윈,의류(골드윈),듀얼 레이어드 롱슬리브 후디,GM35323,의류,4,GM35323(4),133092100,남성,26SS,2026-03-09,2026-03-09,"264,000.00",31963,0,0.0,1,4571657465369,0,0,0,0,1,0,0,0,0,0,0
골드윈,의류(골드윈),워프 드라이 티셔츠,GM66102-EBONY GRAY,의류,1,GM66102-EBONY GRAY(1),133217554,남성,26SS,2026-03-17,2026-02-25,"160,000.00",32092,1,0.0,1,,0,0,0,0,0,0,0,0,0,1,0
